industry,brand,content_type,hour,dayofweek,nbrhashtags,captionlength,followers,engagementRate
beauty,yvesrocher_tunisie,photo,14,0,6,349,100171,0.0469197671980912
beauty,yvesrocher_tunisie,photo,11,0,5,445,100171,0.003188766211049
beauty,yvesrocher_tunisie,photo,7,6,3,891,100171,0.0209641513012748
beauty,yvesrocher_tunisie,photo,8,3,3,220,100171,0.0099829291910832
beauty,yvesrocher_tunisie,photo,9,3,3,211,100171,0.0189675654630581
beauty,yvesrocher_tunisie,photo,9,6,2,188,100171,0.0119795150292998
beauty,yvesrocher_tunisie,photo,13,2,3,235,100171,0.0359385450878997
beauty,yvesrocher_tunisie,photo,13,1,2,225,100171,0.0159726867057331
beauty,yvesrocher_tunisie,photo,9,5,2,200,100171,0.0249573229777081
beauty,yvesrocher_tunisie,photo,9,0,1,356,100171,0.0089846362719749
beauty,yvesrocher_tunisie,photo,9,3,0,389,100171,0.0069880504337582
beauty,yvesrocher_tunisie,reel,19,4,0,127,100171,0.0289504946541414
beauty,yvesrocher_tunisie,photo,9,5,6,267,100171,0.073873676014016
beauty,yvesrocher_tunisie,photo,8,3,6,314,100171,0.0119795150292998
beauty,yvesrocher_tunisie,photo,16,3,3,237,100171,0.0149743937866248
beauty,yvesrocher_tunisie,carousel,9,0,6,267,100171,0.0049914645955416
beauty,yvesrocher_tunisie,photo,9,1,3,307,100171,0.0079863433528665
beauty,yvesrocher_tunisie,photo,8,3,3,180,100171,0.0079863433528665
beauty,yvesrocher_tunisie,reel,9,2,0,178,100171,0.0109812221101915
beauty,yvesrocher_tunisie,photo,9,2,3,255,100171,0.0139761008675165
beauty,yvesrocher_tunisie,photo,9,0,3,202,100171,0.0209641513012748
beauty,yvesrocher_tunisie,carousel,9,4,3,342,100171,0.0219624442203831
beauty,yvesrocher_tunisie,carousel,16,1,6,339,100171,0.0159726867057331
beauty,yvesrocher_tunisie,photo,9,5,0,174,100171,0.0439248884407662
beauty,yvesrocher_tunisie,photo,11,3,4,361,100171,0.0169709796248415
beauty,yvesrocher_tunisie,carousel,18,1,5,432,100171,7.086668499853545
beauty,yvesrocher_tunisie,photo,9,1,0,40,100171,0.0169709796248415
beauty,yvesrocher_tunisie,photo,8,3,0,165,100171,0.0818600193668826
beauty,yvesrocher_tunisie,carousel,8,5,3,242,100171,0.0209641513012748
beauty,yvesrocher_tunisie,photo,8,1,0,218,100171,0.0079863433528665
beauty,yvesrocher_tunisie,reel,9,0,3,322,100171,0.0129778079484082
beauty,yvesrocher_tunisie,photo,8,0,2,195,100171,0.0409300096834413
beauty,yvesrocher_tunisie,carousel,8,4,0,314,100171,0.0389334238452246
beauty,yvesrocher_tunisie,carousel,9,3,4,260,100171,0.0359385450878997
beauty,yvesrocher_tunisie,reel,8,1,0,342,100171,0.0529095247127412
beauty,yvesrocher_tunisie,photo,9,5,0,161,100171,0.0159726867057331
beauty,yvesrocher_tunisie,carousel,20,3,0,258,100171,0.0129778079484082
beauty,yvesrocher_tunisie,photo,13,4,0,191,100171,0.0359385450878997
beauty,yvesrocher_tunisie,photo,8,6,0,211,100171,0.0119795150292998
beauty,yvesrocher_tunisie,photo,12,3,4,218,100171,0.0079863433528665
beauty,yvesrocher_tunisie,reel,8,0,1,168,100171,0.0299487875732497
beauty,yvesrocher_tunisie,photo,8,5,0,231,100171,0.0189675654630581
beauty,yvesrocher_tunisie,carousel,9,4,9,762,100171,0.0698805043375827
beauty,yvesrocher_tunisie,photo,9,6,9,390,100171,0.0179692725439498
beauty,yvesrocher_tunisie,photo,20,3,4,326,100171,0.0059897575146499
beauty,yvesrocher_tunisie,photo,19,3,0,333,100171,0.0209641513012748
beauty,yvesrocher_tunisie,photo,9,1,3,230,100171,0.0119795150292998
beauty,yvesrocher_tunisie,photo,13,1,6,390,100171,0.0099829291910832
beauty,yvesrocher_tunisie,carousel,9,2,7,735,100171,0.0159726867057331
beauty,yvesrocher_tunisie,photo,16,4,0,332,100171,0.0229607371394914
beauty,yvesrocher_tunisie,reel,14,3,0,130,100171,0.0129778079484082
beauty,yvesrocher_tunisie,photo,8,0,3,411,100171,0.0109812221101915
beauty,yvesrocher_tunisie,reel,11,5,1,396,100171,0.7527128610076769
beauty,yvesrocher_tunisie,reel,9,1,0,190,100171,0.0509129388745245
beauty,yvesrocher_tunisie,photo,21,1,5,228,100171,0.0089846362719749
beauty,yvesrocher_tunisie,carousel,8,5,3,394,100171,0.0059897575146499
beauty,yvesrocher_tunisie,photo,8,6,6,416,100171,0.0399317167643329
beauty,yvesrocher_tunisie,reel,8,4,0,55,100171,0.036936838007008
beauty,yvesrocher_tunisie,photo,6,1,4,129,100171,0.0099829291910832
beauty,freya.tn,carousel,15,3,5,169,50467,0.0356668714209285
beauty,freya.tn,reel,18,0,0,0,50467,7.086668499853545
beauty,freya.tn,reel,9,6,0,321,50467,3.2714447064418333
beauty,freya.tn,reel,21,1,5,143,50467,0.2417421285196266
beauty,freya.tn,reel,19,3,5,378,50467,2.4808290566112507
beauty,freya.tn,reel,18,4,5,109,50467,0.2219271999524441
beauty,freya.tn,reel,11,6,5,701,50467,0.0435928428478015
beauty,freya.tn,reel,12,6,5,117,50467,0.1228525571165315
beauty,freya.tn,reel,11,2,5,86,50467,0.1545564428240236
beauty,freya.tn,reel,10,1,5,76,50467,0.1565379356807418
beauty,freya.tn,reel,19,4,5,74,50467,0.1228525571165315
beauty,freya.tn,reel,12,4,5,94,50467,7.086668499853545
beauty,freya.tn,reel,17,4,5,90,50467,0.1585194285374601
beauty,freya.tn,reel,16,3,5,109,50467,0.1070006142627855
beauty,freya.tn,reel,20,5,0,195,50467,0.003188766211049
beauty,freya.tn,reel,12,3,0,9,50467,7.086668499853545
beauty,freya.tn,reel,19,6,5,317,50467,0.003188766211049
beauty,freya.tn,reel,18,0,0,305,50467,1.3414706639982563
beauty,freya.tn,reel,19,0,5,82,50467,5.427308934551291
beauty,freya.tn,reel,20,0,6,95,50467,0.0594447857015475
beauty,freya.tn,reel,20,6,5,69,50467,0.063407771414984
beauty,freya.tn,reel,19,2,7,99,50467,0.110963599976222
beauty,freya.tn,reel,14,6,5,106,50467,0.0495373214179562
beauty,freya.tn,reel,20,2,7,92,50467,0.1525749499673053
beauty,freya.tn,reel,19,2,5,91,50467,0.3606316999227218
beauty,freya.tn,reel,19,2,5,86,50467,0.0832226999821665
beauty,freya.tn,reel,14,5,5,67,50467,0.2140012285255711
beauty,freya.tn,reel,17,4,5,73,50467,0.2595755642300909
beauty,freya.tn,reel,19,6,5,77,50467,0.1783343571046426
beauty,freya.tn,reel,18,2,0,101,50467,0.2813719856539917
beauty,freya.tn,reel,16,4,5,85,50467,0.0832226999821665
beauty,freya.tn,reel,17,6,5,293,50467,7.086668499853545
beauty,freya.tn,reel,20,6,7,106,50467,0.0990746428359125
beauty,freya.tn,reel,17,4,6,80,50467,0.2179642142390076
beauty,freya.tn,reel,21,0,6,82,50467,0.1763528642479244
beauty,freya.tn,reel,21,4,6,101,50467,0.031703885707492
beauty,freya.tn,reel,21,2,5,76,50467,0.0931301642657578
beauty,freya.tn,reel,20,4,5,79,50467,0.0356668714209285
beauty,freya.tn,reel,19,4,8,107,50467,0.0277408999940555
beauty,freya.tn,reel,20,2,7,104,50467,0.0356668714209285
beauty,freya.tn,reel,20,4,7,107,50467,0.110963599976222
beauty,freya.tn,reel,19,0,6,92,50467,0.0673707571284205
beauty,freya.tn,reel,7,1,6,85,50467,0.0376483642776467
beauty,freya.tn,reel,19,6,6,85,50467,0.2774089999405552
beauty,freya.tn,reel,19,6,5,80,50467,0.0614262785582657
beauty,freya.tn,reel,21,2,6,107,50467,0.2516495928032179
beauty,freya.tn,reel,20,0,5,94,50467,0.8302455069649474
beauty,freya.tn,reel,18,6,0,21,50467,0.07925971426873
beauty,freya.tn,reel,17,2,6,104,50467,0.1347415142568411
beauty,freya.tn,reel,20,4,7,88,50467,0.0693522499851388
beauty,freya.tn,reel,19,6,6,126,50467,0.0495373214179562
beauty,freya.tn,reel,19,6,6,99,50467,0.063407771414984
beauty,freya.tn,reel,20,2,7,114,50467,0.0673707571284205
beauty,freya.tn,reel,21,1,0,27,50467,7.086668499853545
beauty,freya.tn,reel,8,2,6,85,50467,0.0217964214239007
beauty,freya.tn,reel,20,4,4,65,50467,0.087185685695603
beauty,freya.tn,reel,16,4,5,79,50467,0.1605009213941783
beauty,freya.tn,reel,20,4,6,83,50467,2.393643370915648
beauty,freya.tn,reel,18,6,6,112,50467,0.0574632928448292
beauty,freya.tn,reel,20,2,6,79,50467,0.590484871302039
beauty,freya.tn,reel,18,0,0,69,50467,1.7734361067628353
beauty,freya.tn,reel,21,6,9,119,50467,0.2298531713793171
beauty,freya.tn,reel,20,2,7,94,50467,0.1723898785344879
beauty,freya.tn,reel,21,0,7,132,50467,0.103037628549349
beauty,freya.tn,reel,20,2,7,103,50467,0.2040937642419799
beauty,freya.tn,reel,18,0,6,105,50467,0.2675015356569639
beauty,freya.tn,reel,18,5,7,105,50467,0.4141320070541145
beauty,freya.tn,reel,11,0,0,0,50467,0.0594447857015475
beauty,freya.tn,reel,21,1,6,95,50467,0.2159827213822894
beauty,freya.tn,reel,21,3,7,86,50467,0.0614262785582657
beauty,freya.tn,reel,20,6,7,107,50467,0.0990746428359125
beauty,freya.tn,reel,21,1,0,27,50467,0.6915410069946698
beauty,freya.tn,reel,19,6,5,72,50467,0.071333742841857
beauty,freya.tn,reel,22,6,7,86,50467,4.07989379198288
beauty,freya.tn,reel,17,6,5,116,50467,0.0970931499791943
beauty,freya.tn,reel,14,6,5,180,50467,2.9365724136564486
beauty,freya.tn,reel,17,6,7,162,50467,1.440545306834169
beauty,freya.tn,reel,21,4,8,143,50467,1.3414706639982563
beauty,freya.tn,reel,21,2,6,113,50467,0.7252263855588801
beauty,freya.tn,reel,20,6,6,82,50467,1.1155804783323755
beauty,freya.tn,reel,20,4,5,71,50467,0.1803158499613609
beauty,freya.tn,reel,22,0,7,81,50467,0.3764836427764678
beauty,freya.tn,reel,20,4,8,105,50467,4.236431727663622
beauty,freya.tn,reel,19,2,8,102,50467,0.063407771414984
beauty,freya.tn,reel,21,6,7,121,50467,0.0852041928388848
beauty,freya.tn,reel,19,0,6,126,50467,0.0594447857015475
beauty,freya.tn,reel,18,1,8,281,50467,0.1010561356926308
beauty,freya.tn,reel,19,4,6,140,50467,0.5647254641647017
beauty,freya.tn,reel,21,4,5,73,50467,0.6598371212871778
beauty,freya.tn,reel,21,2,0,19,50467,0.0832226999821665
beauty,freya.tn,reel,21,2,6,114,50467,0.1228525571165315
beauty,freya.tn,reel,22,4,7,105,50467,0.1585194285374601
beauty,freya.tn,reel,20,0,5,129,50467,0.1149265856896585
beauty,freya.tn,reel,20,2,7,115,50467,0.7807081855469911
beauty,freya.tn,reel,20,4,7,93,50467,0.1248340499732498
beauty,freya.tn,reel,19,0,6,287,50467,0.0653892642717023
beauty,freya.tn,reel,21,6,6,97,50467,0.3824281213466225
beauty,freya.tn,reel,20,2,8,192,50467,0.3190203499316385
beauty,freya.tn,reel,19,2,6,95,50467,0.1070006142627855
beauty,freya.tn,reel,19,6,6,121,50467,0.2536310856599362
beauty,therapybylk,photo,16,4,0,77,123493,0.1020300745791259
beauty,therapybylk,photo,17,6,0,94,123493,0.1117472245390426
beauty,therapybylk,carousel,14,4,0,100,123493,0.0445369373162851
beauty,therapybylk,photo,15,0,0,121,123493,0.0915031621225494
beauty,therapybylk,carousel,17,6,0,125,123493,0.236450649024641
beauty,therapybylk,photo,18,0,0,84,123493,0.0647809997327783
beauty,therapybylk,reel,18,3,0,191,123493,7.086668499853545
beauty,therapybylk,carousel,12,6,0,108,123493,0.0591126622561602
beauty,therapybylk,carousel,16,6,0,92,123493,0.0761176746860145
beauty,therapybylk,carousel,18,6,0,103,123493,0.0874543496392508
beauty,therapybylk,carousel,18,5,0,93,123493,0.0591126622561602
beauty,therapybylk,photo,14,5,0,122,123493,0.0429174123229656
beauty,therapybylk,photo,13,3,0,130,123493,0.0364393123496878
beauty,therapybylk,photo,15,3,0,105,123493,0.0259123998931113
beauty,therapybylk,carousel,16,2,0,120,123493,0.0550638497728616
beauty,therapybylk,carousel,15,0,0,107,123493,0.0356295498530281
beauty,therapybylk,carousel,19,2,0,93,123493,0.0785469621759937
beauty,therapybylk,photo,18,3,0,92,123493,0.0332002623630489
beauty,therapybylk,carousel,16,0,0,120,123493,0.0534443247795421
beauty,therapybylk,carousel,16,5,0,92,123493,0.1668110743119043
beauty,therapybylk,carousel,18,0,0,107,123493,0.0323904998663891
beauty,therapybylk,photo,17,0,0,86,123493,0.1271327119755775
beauty,therapybylk,photo,9,3,0,52,123493,4.982468641947317
beauty,therapybylk,photo,20,0,0,114,123493,0.3206659486772529
beauty,therapybylk,reel,16,6,0,101,123493,1.58794425594973
beauty,therapybylk,photo,18,1,0,78,123493,0.0664005247260978
beauty,therapybylk,reel,20,6,0,69,123493,1.0162519333079607
beauty,therapybylk,reel,19,1,0,96,123493,0.2243042115747451
beauty,therapybylk,reel,20,0,0,109,123493,0.3093292737240167
beauty,therapybylk,carousel,15,2,0,107,123493,0.0923129246192091
beauty,therapybylk,carousel,19,0,0,113,123493,0.3449588235770449
beauty,therapybylk,photo,20,1,0,95,123493,0.0947422121091883
beauty,therapybylk,carousel,14,3,0,86,123493,0.7959965342165143
beauty,therapybylk,carousel,11,5,0,443,123493,7.086668499853545
beauty,therapybylk,carousel,19,6,0,82,123493,0.6251366474213114
beauty,therapybylk,photo,11,4,0,82,123493,0.8615872964459524
beauty,therapybylk,photo,12,4,0,84,123493,1.0105835958313427
beauty,therapybylk,photo,19,4,0,83,123493,1.132857732826962
beauty,therapybylk,carousel,14,6,0,98,123493,0.0834055371559521
beauty,therapybylk,carousel,17,3,0,110,123493,0.8915485088223624
beauty,therapybylk,photo,14,2,0,529,123493,7.086668499853545
beauty,therapybylk,reel,15,2,0,17,123493,5.934749338019159
beauty,therapybylk,photo,10,4,0,80,123493,4.85371640497842
beauty,therapybylk,photo,21,5,0,58,123493,2.3102524029702085
beauty,therapybylk,reel,21,5,0,61,123493,2.4908294397253288
beauty,therapybylk,carousel,21,5,0,60,123493,2.289198578057056
beauty,therapybylk,reel,12,4,0,88,123493,0.1182253245123205
beauty,therapybylk,carousel,19,3,0,44,123493,0.4899063104791364
beauty,therapybylk,reel,13,2,0,19,123493,3.5904869101892416
beauty,therapybylk,photo,19,1,0,69,123493,0.5959851975415611
beauty,therapybylk,photo,19,1,0,68,123493,7.086668499853545
beauty,therapybylk,reel,19,3,0,80,123493,4.0674370207218224
beauty,therapybylk,reel,19,1,0,90,123493,7.086668499853545
beauty,therapybylk,photo,19,3,0,88,123493,2.2470909282307496
beauty,therapybylk,photo,11,2,0,100,123493,0.2583142364344538
beauty,therapybylk,photo,14,2,0,74,123493,0.3214757111739127
beauty,therapybylk,carousel,18,2,0,132,123493,0.3660126484901978
beauty,therapybylk,carousel,12,2,0,114,123493,0.2882754488108637
beauty,therapybylk,photo,17,6,0,94,123493,0.2162065866081478
beauty,therapybylk,photo,18,5,0,106,123493,0.1935332367016753
beauty,therapybylk,carousel,15,6,0,114,123493,0.2267334990647243
beauty,therapybylk,photo,9,1,0,79,123493,0.2388799365146202
beauty,therapybylk,photo,10,2,0,79,123493,0.2477873239778773
beauty,therapybylk,photo,14,4,0,103,123493,0.1619524993319459
beauty,therapybylk,carousel,14,5,0,82,123493,0.1805770367551197
beauty,therapybylk,carousel,9,0,0,145,123493,0.2421189865012591
beauty,therapybylk,photo,19,4,0,100,123493,0.1643817868219251
beauty,therapybylk,reel,12,6,0,96,123493,0.3822078984233924
beauty,therapybylk,carousel,14,0,0,123,123493,0.278558298850947
beauty,therapybylk,reel,11,6,0,85,123493,0.6712931097309159
beauty,therapybylk,photo,19,4,0,128,123493,0.9611880835350992
beauty,therapybylk,photo,15,1,0,99,123493,0.2639825739110719
beauty,therapybylk,carousel,11,4,0,130,123493,0.2129675366215089
beauty,therapybylk,carousel,12,6,0,69,123493,6.961528183783697
beauty,therapybylk,photo,12,3,0,57,123493,0.6372830848712073
beauty,therapybylk,carousel,12,1,0,100,123493,0.2842266363275651
beauty,therapybylk,reel,10,5,0,197,123493,0.6348537973812282
beauty,therapybylk,reel,17,2,0,101,123493,0.4907160729757962
beauty,therapybylk,carousel,11,5,0,121,123493,0.1716696492918626
beauty,therapybylk,photo,15,2,0,135,123493,0.003188766211049
beauty,therapybylk,photo,16,2,0,100,123493,0.3198561861805932
beauty,therapybylk,carousel,11,2,0,118,123493,0.1805770367551197
beauty,therapybylk,reel,17,1,0,57,123493,0.407310535819844
beauty,therapybylk,reel,11,6,0,75,123493,4.934692654644393
beauty,therapybylk,photo,17,4,0,107,123493,1.6608228806491057
beauty,therapybylk,photo,19,6,0,244,123493,0.2996121237640999
beauty,therapybylk,carousel,15,0,0,98,123493,0.3174268986906141
beauty,therapybylk,photo,17,0,0,73,123493,0.2736997238709886
beauty,therapybylk,photo,18,4,0,114,123493,0.9126023337355152
beauty,therapybylk,reel,14,4,0,101,123493,3.2560549990687733
beauty,therapybylk,photo,15,4,0,63,123493,1.3223421570453386
beauty,therapybylk,reel,16,6,0,110,123493,1.1344772578202813
beauty,therapybylk,photo,15,6,0,80,123493,0.2615532864210927
beauty,therapybylk,photo,18,6,0,496,123493,7.086668499853545
beauty,therapybylk,reel,17,4,0,113,123493,4.25449215745022
beauty,therapybylk,reel,17,5,0,49,123493,0.5943656725482416
beauty,therapybylk,carousel,17,6,0,107,123493,0.4024519608398856
beauty,therapybylk,reel,13,0,0,68,123493,0.3886859983966703
beauty,therapybylk,photo,18,4,0,86,123493,0.2793680613476067
beauty,therapybylk,reel,15,4,0,76,123493,0.3886859983966703
beauty,nuxetunisie,photo,20,1,5,304,91545,1.3457862253536512
beauty,nuxetunisie,reel,17,3,1,104,91545,0.0065541536949041
beauty,nuxetunisie,carousel,20,6,5,198,91545,0.0098312305423562
beauty,nuxetunisie,reel,9,2,0,688,91545,7.086668499853545
beauty,nuxetunisie,reel,18,3,3,441,91545,0.2927521983723852
beauty,nuxetunisie,photo,18,5,0,360,91545,0.0185701021355617
beauty,nuxetunisie,reel,20,2,4,221,91545,0.0131083073898082
beauty,nuxetunisie,photo,19,1,4,294,91545,0.0065541536949041
beauty,nuxetunisie,reel,21,4,5,237,91545,0.105958818067617
beauty,nuxetunisie,reel,20,0,5,241,91545,0.0742804085422469
beauty,nuxetunisie,photo,20,3,5,343,91545,1.0268174122016491
beauty,nuxetunisie,reel,19,0,5,348,91545,0.0371402042711234
beauty,nuxetunisie,carousel,18,1,5,196,91545,0.9219509530831832
beauty,nuxetunisie,reel,18,4,5,157,91545,0.0305860505762193
beauty,nuxetunisie,reel,18,6,5,336,91545,0.0251242558304658
beauty,nuxetunisie,carousel,18,3,5,332,91545,1.386203506472227
beauty,nuxetunisie,carousel,18,0,5,262,91545,0.8181768529138674
beauty,nuxetunisie,reel,18,6,2,108,91545,0.0152930252881096
beauty,nuxetunisie,reel,19,6,5,371,91545,0.045879075864329
beauty,nuxetunisie,reel,18,2,5,326,91545,0.0830192801354525
beauty,nuxetunisie,reel,18,3,5,326,91545,0.0830192801354525
beauty,nuxetunisie,carousel,18,1,5,707,91545,0.7460811622699219
beauty,nuxetunisie,photo,19,6,5,378,91545,0.0054617947457534
beauty,nuxetunisie,reel,19,4,5,124,91545,0.0720956906439456
beauty,nuxetunisie,reel,19,0,4,363,91545,0.0808345622371511
beauty,nuxetunisie,reel,19,6,5,202,91545,0.091758151728658
beauty,nuxetunisie,reel,19,2,5,313,91545,0.0196624610847124
beauty,nuxetunisie,reel,19,2,5,409,91545,0.1420066633895898
beauty,nuxetunisie,reel,19,5,5,158,91545,0.0862963569829045
beauty,nuxetunisie,reel,17,0,3,694,91545,3.5173958162652244
beauty,nuxetunisie,carousel,19,5,5,255,91545,0.0294936916270686
beauty,nuxetunisie,reel,19,4,5,319,91545,0.091758151728658
beauty,nuxetunisie,reel,19,3,5,94,91545,0.0797422032880004
beauty,nuxetunisie,carousel,19,2,5,639,91545,0.0284013326779179
beauty,nuxetunisie,reel,19,6,5,509,91545,0.0436943579660276
beauty,nuxetunisie,reel,19,6,5,374,91545,0.0207548200338631
beauty,nuxetunisie,reel,19,4,5,586,91545,0.0524332295592331
beauty,nuxetunisie,carousel,19,4,5,429,91545,0.0426019990168769
beauty,nuxetunisie,reel,19,0,5,157,91545,0.0163853842372603
beauty,nuxetunisie,reel,19,1,4,154,91545,0.0524332295592331
beauty,nuxetunisie,reel,18,0,5,451,91545,0.0939428696269594
beauty,nuxetunisie,reel,19,3,5,388,91545,0.0338631274236714
beauty,nuxetunisie,reel,19,3,5,574,91545,0.0338631274236714
